Source Term ID	Source Term	t2t.Mapping	t2t.MappingLabel	Benchmark.Mapping	Benchmark.MappingLabel	Classification	IsDisease	IsMeasurement	IsPhenotype	IsAmount	IsProcess
MONDO:0006132	cervical adenoid basal carcinoma	EFO:1000160	Cervical Adenoid Basal Carcinoma	EFO:1000160	Cervical Adenoid Basal Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C40213	Cervical Adenoid Basal Carcinoma	EFO:1000160	Cervical Adenoid Basal Carcinoma	EFO:1000160	Cervical Adenoid Basal Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:4867	cervical adenoid cystic carcinoma	EFO:1000161	Cervical Adenoid Cystic Carcinoma	EFO:1000161	Cervical Adenoid Cystic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000161	Cervical Adenoid Cystic Carcinoma	EFO:1000161	Cervical Adenoid Cystic Carcinoma	EFO:1000161	Cervical Adenoid Cystic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006133	cervical adenoid cystic carcinoma	EFO:1000161	Cervical Adenoid Cystic Carcinoma	EFO:1000161	Cervical Adenoid Cystic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6346	Cervical Adenoid Cystic Carcinoma	EFO:1000161	Cervical Adenoid Cystic Carcinoma	EFO:1000161	Cervical Adenoid Cystic Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:5636	cervical adenosquamous carcinoma	EFO:1000162	Cervical Adenosquamous Carcinoma	EFO:1000162	Cervical Adenosquamous Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000162	Cervical Adenosquamous Carcinoma	EFO:1000162	Cervical Adenosquamous Carcinoma	EFO:1000162	Cervical Adenosquamous Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006134	cervical adenosquamous carcinoma	EFO:1000162	Cervical Adenosquamous Carcinoma	EFO:1000162	Cervical Adenosquamous Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4519	Cervical Adenosquamous Carcinoma	EFO:1000162	Cervical Adenosquamous Carcinoma	EFO:1000162	Cervical Adenosquamous Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:5303	cervical clear cell adenocarcinoma	EFO:1000163	Cervical Clear Cell Adenocarcinoma	EFO:1000163	Cervical Clear Cell Adenocarcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000163	Cervical Clear Cell Adenocarcinoma	EFO:1000163	Cervical Clear Cell Adenocarcinoma	EFO:1000163	Cervical Clear Cell Adenocarcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006135	cervical clear cell adenocarcinoma	EFO:1000163	Cervical Clear Cell Adenocarcinoma	EFO:1000163	Cervical Clear Cell Adenocarcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6344	Human Papillomavirus-Independent Cervical Adenocarcinoma, Clear Cell-Type	EFO:1002015	HPV-associated cervical carcinoma	EFO:1000163	Cervical Clear Cell Adenocarcinoma	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:5830	cervical endometrioid adenocarcinoma	EFO:1000164	Cervical Endometrioid Adenocarcinoma	EFO:1000164	Cervical Endometrioid Adenocarcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000164	Cervical Endometrioid Adenocarcinoma	EFO:1000164	Cervical Endometrioid Adenocarcinoma	EFO:1000164	Cervical Endometrioid Adenocarcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0003665	cervical endometrioid adenocarcinoma	EFO:1000164	Cervical Endometrioid Adenocarcinoma	EFO:1000164	Cervical Endometrioid Adenocarcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6343	Cervical Endometrioid Adenocarcinoma	EFO:1000164	Cervical Endometrioid Adenocarcinoma	EFO:1000164	Cervical Endometrioid Adenocarcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000166	Cervical Intraepithelial Neoplasia Grade 2/3	EFO:1000910	dysplasia of cervix	EFO:1000166	Cervical Intraepithelial Neoplasia Grade 2/3	More General	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006137	cervical intraepithelial neoplasia grade 2/3	EFO:1000910	dysplasia of cervix	EFO:1000166	Cervical Intraepithelial Neoplasia Grade 2/3	More General	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C94676	Cervical Intraepithelial Neoplasia Grade 2/3	EFO:1000910	dysplasia of cervix	EFO:1000166	Cervical Intraepithelial Neoplasia Grade 2/3	More General	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:6659	cervical large cell neuroendocrine carcinoma	EFO:1000167	Cervical Large Cell Neuroendocrine Carcinoma	EFO:1000167	Cervical Large Cell Neuroendocrine Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000167	Cervical Large Cell Neuroendocrine Carcinoma	EFO:1000167	Cervical Large Cell Neuroendocrine Carcinoma	EFO:1000167	Cervical Large Cell Neuroendocrine Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006138	cervical large cell neuroendocrine carcinoma	EFO:1000167	Cervical Large Cell Neuroendocrine Carcinoma	EFO:1000167	Cervical Large Cell Neuroendocrine Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C40214	Cervical Large Cell Neuroendocrine Carcinoma	EFO:1000167	Cervical Large Cell Neuroendocrine Carcinoma	EFO:1000167	Cervical Large Cell Neuroendocrine Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000168	Cervical Metaplasia	EFO:1000168	Cervical Metaplasia	EFO:1000168	Cervical Metaplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006139	cervical metaplasia	EFO:1000168	Cervical Metaplasia	EFO:1000168	Cervical Metaplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:6627	cervical adenoma malignum	EFO:1000169	Cervical Mucinous Adenocarcinoma, Minimal Deviation Variant	EFO:1000169	Cervical Mucinous Adenocarcinoma, Minimal Deviation Variant	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000169	Cervical Mucinous Adenocarcinoma, Minimal Deviation Variant	EFO:1000169	Cervical Mucinous Adenocarcinoma, Minimal Deviation Variant	EFO:1000169	Cervical Mucinous Adenocarcinoma, Minimal Deviation Variant	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006140	cervical mucinous adenocarcinoma, minimal deviation variant	EFO:1000169	Cervical Mucinous Adenocarcinoma, Minimal Deviation Variant	EFO:1000169	Cervical Mucinous Adenocarcinoma, Minimal Deviation Variant	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C40206	Human Papillomavirus-Independent Cervical Adenocarcinoma, Gastric-Type	EFO:1002015	HPV-associated cervical carcinoma	EFO:1000169	Cervical Mucinous Adenocarcinoma, Minimal Deviation Variant	Unrelated	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:8338	villoglandular variant cervical mucinous adenocarcinoma	EFO:1000170	Cervical Mucinous Adenocarcinoma, Villoglandular Variant	EFO:1000170	Cervical Mucinous Adenocarcinoma, Villoglandular Variant	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000170	Cervical Mucinous Adenocarcinoma, Villoglandular Variant	EFO:1000170	Cervical Mucinous Adenocarcinoma, Villoglandular Variant	EFO:1000170	Cervical Mucinous Adenocarcinoma, Villoglandular Variant	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006141	cervical villoglandular adenocarcinoma	EFO:1000170	Cervical Mucinous Adenocarcinoma, Villoglandular Variant	EFO:1000170	Cervical Mucinous Adenocarcinoma, Villoglandular Variant	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C40208	Cervical Villoglandular Adenocarcinoma	EFO:1000170	Cervical Mucinous Adenocarcinoma, Villoglandular Variant	EFO:1000170	Cervical Mucinous Adenocarcinoma, Villoglandular Variant	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:6740	cervix small cell carcinoma	EFO:1000171	Cervical Small Cell Carcinoma	EFO:1000171	Cervical Small Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000171	Cervical Small Cell Carcinoma	EFO:1000171	Cervical Small Cell Carcinoma	EFO:1000171	Cervical Small Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006142	cervical small cell carcinoma	EFO:1000171	Cervical Small Cell Carcinoma	EFO:1000171	Cervical Small Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C7982	Cervical Small Cell Neuroendocrine Carcinoma	EFO:0008524	small cell carcinoma	EFO:1000171	Cervical Small Cell Carcinoma	More General	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:3744	cervical squamous cell carcinoma	EFO:1000172	cervical squamous cell carcinoma	EFO:1000172	cervical squamous cell carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4028	Cervical Squamous Cell Carcinoma	EFO:1000172	cervical squamous cell carcinoma	EFO:1000172	cervical squamous cell carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:5190	cervical Wilms' tumor	EFO:1000173	Cervical Wilms Tumor	EFO:1000173	Cervical Wilms Tumor	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000173	Cervical Wilms Tumor	EFO:1000173	Cervical Wilms Tumor	EFO:1000173	Cervical Wilms Tumor	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006144	cervical Wilms tumor	EFO:1000173	Cervical Wilms Tumor	EFO:1000173	Cervical Wilms Tumor	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C40236	Cervical Wilms Tumor	EFO:1000173	Cervical Wilms Tumor	EFO:1000173	Cervical Wilms Tumor	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:4152	chondroid chordoma	EFO:1000174	Chondroid Chordoma	EFO:1000174	Chondroid Chordoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000174	Chondroid Chordoma	EFO:1000174	Chondroid Chordoma	EFO:1000174	Chondroid Chordoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006145	chondroid chordoma	EFO:1000174	Chondroid Chordoma	EFO:1000174	Chondroid Chordoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6902	Chondroid Chordoma	EFO:1000174	Chondroid Chordoma	EFO:1000174	Chondroid Chordoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000175	Chondroid Hamartoma	EFO:1000175	Chondroid Hamartoma	EFO:1000175	Chondroid Hamartoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006146	chondroid hamartoma	EFO:1000175	Chondroid Hamartoma	EFO:1000175	Chondroid Hamartoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C42589	Chondroid Hamartoma	EFO:1000175	Chondroid Hamartoma	EFO:1000175	Chondroid Hamartoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000178	Chronic Eosinophilic Leukemia, Not Otherwise Specified	EFO:1000178	Chronic Eosinophilic Leukemia, Not Otherwise Specified	EFO:1000178	Chronic Eosinophilic Leukemia, Not Otherwise Specified	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:0080187	chronic neutrophilic leukemia	EFO:1000179	Chronic Neutrophilic Leukemia	EFO:1000179	Chronic Neutrophilic Leukemia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000179	Chronic Neutrophilic Leukemia	EFO:1000179	Chronic Neutrophilic Leukemia	EFO:1000179	Chronic Neutrophilic Leukemia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0019451	chronic neutrophilic leukemia	EFO:1000179	Chronic Neutrophilic Leukemia	EFO:1000179	Chronic Neutrophilic Leukemia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C3179	Chronic Neutrophilic Leukemia	EFO:1000179	Chronic Neutrophilic Leukemia	EFO:1000179	Chronic Neutrophilic Leukemia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000181	Clear Cell Papillary Cystadenoma	EFO:1000181	Clear Cell Papillary Cystadenoma	EFO:1000181	Clear Cell Papillary Cystadenoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006149	clear cell papillary cystadenoma	EFO:1000181	Clear Cell Papillary Cystadenoma	EFO:1000181	Clear Cell Papillary Cystadenoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C65203	Clear Cell Papillary Cystadenoma	EFO:1000181	Clear Cell Papillary Cystadenoma	EFO:1000181	Clear Cell Papillary Cystadenoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000182	Colon Burkitt Lymphoma	EFO:1000182	Colon Burkitt Lymphoma	EFO:1000182	Colon Burkitt Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006150	colon Burkitt lymphoma	EFO:1000182	Colon Burkitt Lymphoma	EFO:1000182	Colon Burkitt Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C27465	Colon Burkitt Lymphoma	EFO:1000182	Colon Burkitt Lymphoma	EFO:1000182	Colon Burkitt Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006151	colon dysplasia	EFO:1000183	Colon Dysplasia	EFO:1000183	Colon Dysplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4847	Colon Dysplasia	EFO:1000183	Colon Dysplasia	EFO:1000183	Colon Dysplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000184	Colon Inflammatory Polyp	EFO:1000184	Colon Inflammatory Polyp	EFO:1000184	Colon Inflammatory Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006152	colon inflammatory polyp	EFO:1000184	Colon Inflammatory Polyp	EFO:1000184	Colon Inflammatory Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C5517	Colon Inflammatory Polyp	EFO:1000184	Colon Inflammatory Polyp	EFO:1000184	Colon Inflammatory Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006153	colon juvenile polyp	EFO:1000185	Colon Juvenile Polyp	EFO:1000185	Colon Juvenile Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C5518	Colon Juvenile Polyp	EFO:1000185	Colon Juvenile Polyp	EFO:1000185	Colon Juvenile Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000186	Colon Mucosa-Associated Lymphoid Tissue Lymphoma	EFO:1000186	Colon Mucosa-Associated Lymphoid Tissue Lymphoma	EFO:1000186	Colon Mucosa-Associated Lymphoid Tissue Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006154	colon mucosa-associated lymphoid tissue lymphoma	EFO:1000186	Colon Mucosa-Associated Lymphoid Tissue Lymphoma	EFO:1000186	Colon Mucosa-Associated Lymphoid Tissue Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C5498	Colon Mucosa-Associated Lymphoid Tissue Lymphoma	EFO:1000186	Colon Mucosa-Associated Lymphoid Tissue Lymphoma	EFO:1000186	Colon Mucosa-Associated Lymphoid Tissue Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000188	Colon Neuroendocrine Tumor G1	EFO:1000188	Colon Neuroendocrine Tumor G1	EFO:1000188	Colon Neuroendocrine Tumor G1	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006155	colon neuroendocrine tumor G1	EFO:1000188	Colon Neuroendocrine Tumor G1	EFO:1000188	Colon Neuroendocrine Tumor G1	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C5497	Colon Neuroendocrine Tumor G1	EFO:1000188	Colon Neuroendocrine Tumor G1	EFO:1000188	Colon Neuroendocrine Tumor G1	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000189	Colon Sessile Serrated Adenoma/Polyp	EFO:1000189	Colon Sessile Serrated Adenoma/Polyp	EFO:1000189	Colon Sessile Serrated Adenoma/Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006156	colon sessile serrated adenoma/polyp	EFO:1000189	Colon Sessile Serrated Adenoma/Polyp	EFO:1000189	Colon Sessile Serrated Adenoma/Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C96464	Colon Serrated Lesions and Polyps	MONDO:0100290	colon serrated polyposis	EFO:1000189	Colon Sessile Serrated Adenoma/Polyp	Sibling	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000190	Colorectal Adenosquamous Carcinoma	EFO:1000190	Colorectal Adenosquamous Carcinoma	EFO:1000190	Colorectal Adenosquamous Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006157	colorectal adenosquamous carcinoma	EFO:1000190	Colorectal Adenosquamous Carcinoma	EFO:1000190	Colorectal Adenosquamous Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C43589	Colorectal Adenosquamous Carcinoma	EFO:1000190	Colorectal Adenosquamous Carcinoma	EFO:1000190	Colorectal Adenosquamous Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000191	Colorectal Diffuse Large B-Cell Lymphoma	EFO:1000191	Colorectal Diffuse Large B-Cell Lymphoma	EFO:1000191	Colorectal Diffuse Large B-Cell Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006158	colorectal diffuse large B-cell lymphoma	EFO:1000191	Colorectal Diffuse Large B-Cell Lymphoma	EFO:1000191	Colorectal Diffuse Large B-Cell Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C96503	Colorectal Diffuse Large B-Cell Lymphoma	EFO:1000191	Colorectal Diffuse Large B-Cell Lymphoma	EFO:1000191	Colorectal Diffuse Large B-Cell Lymphoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000192	Colorectal Gastrointestinal Stromal Tumor	EFO:1000192	Colorectal Gastrointestinal Stromal Tumor	EFO:1000192	Colorectal Gastrointestinal Stromal Tumor	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006159	colorectal gastrointestinal stromal tumor	EFO:1000192	Colorectal Gastrointestinal Stromal Tumor	EFO:1000192	Colorectal Gastrointestinal Stromal Tumor	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C27735	Colorectal Gastrointestinal Stromal Tumor	EFO:1000192	Colorectal Gastrointestinal Stromal Tumor	EFO:1000192	Colorectal Gastrointestinal Stromal Tumor	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006160	colorectal hamartoma	EFO:1000193	Colorectal Hamartoma	EFO:1000193	Colorectal Hamartoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C96474	Colorectal Hamartoma	EFO:1000193	Colorectal Hamartoma	EFO:1000193	Colorectal Hamartoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000194	Colorectal Juvenile Polyp	EFO:1000194	Colorectal Juvenile Polyp	EFO:1000194	Colorectal Juvenile Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006161	colorectal juvenile polyp	EFO:1000194	Colorectal Juvenile Polyp	EFO:1000194	Colorectal Juvenile Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C5681	Colorectal Juvenile Polyp	EFO:1000194	Colorectal Juvenile Polyp	EFO:1000194	Colorectal Juvenile Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000195	Colorectal Neuroendocrine Tumor G1	EFO:1000195	Colorectal Neuroendocrine Tumor G1	EFO:1000195	Colorectal Neuroendocrine Tumor G1	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006162	colorectal neuroendocrine tumor G1	EFO:1000195	Colorectal Neuroendocrine Tumor G1	EFO:1000195	Colorectal Neuroendocrine Tumor G1	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C96160	Colorectal Neuroendocrine Tumor G1	EFO:1000195	Colorectal Neuroendocrine Tumor G1	EFO:1000195	Colorectal Neuroendocrine Tumor G1	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000196	Colorectal Serrated Adenocarcinoma	EFO:1000196	Colorectal Serrated Adenocarcinoma	EFO:1000196	Colorectal Serrated Adenocarcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006163	colorectal serrated adenocarcinoma	EFO:1000196	Colorectal Serrated Adenocarcinoma	EFO:1000196	Colorectal Serrated Adenocarcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C96485	Colorectal Serrated Adenocarcinoma	EFO:1000196	Colorectal Serrated Adenocarcinoma	EFO:1000196	Colorectal Serrated Adenocarcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000197	Colorectal Sessile Serrated Adenoma/Polyp	EFO:1000197	Colorectal Sessile Serrated Adenoma/Polyp	EFO:1000197	Colorectal Sessile Serrated Adenoma/Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006164	colorectal sessile serrated adenoma/polyp	EFO:1000197	Colorectal Sessile Serrated Adenoma/Polyp	EFO:1000197	Colorectal Sessile Serrated Adenoma/Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C83176	Colorectal Serrated Lesions and Polyps	EFO:1000197	Colorectal Sessile Serrated Adenoma/Polyp	EFO:1000197	Colorectal Sessile Serrated Adenoma/Polyp	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000198	Colorectal Squamous Cell Carcinoma	EFO:1000198	Colorectal Squamous Cell Carcinoma	EFO:1000198	Colorectal Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006165	colorectal squamous cell carcinoma	EFO:1000198	Colorectal Squamous Cell Carcinoma	EFO:1000198	Colorectal Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C43588	Colorectal Squamous Cell Carcinoma	EFO:1000198	Colorectal Squamous Cell Carcinoma	EFO:1000198	Colorectal Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006166	columnar cell hyperplasia of the breast	EFO:1000199	Columnar Cell Hyperplasia of the Breast	EFO:1000199	Columnar Cell Hyperplasia of the Breast	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C54183	Breast Columnar Cell Hyperplasia	EFO:1000199	Columnar Cell Hyperplasia of the Breast	EFO:1000199	Columnar Cell Hyperplasia of the Breast	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000200	Combined Lung Carcinoma	EFO:0001071	lung carcinoma	EFO:1000200	Combined Lung Carcinoma	More General	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006167	combined lung carcinoma	EFO:0001071	lung carcinoma	EFO:1000200	Combined Lung Carcinoma	More General	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C7591	Combined Lung Carcinoma	EFO:0001071	lung carcinoma	EFO:1000200	Combined Lung Carcinoma	More General	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006169	complex endometrial hyperplasia	EFO:1000202	Complex Endometrial Hyperplasia	EFO:1000202	Complex Endometrial Hyperplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C35423	Complex Endometrial Hyperplasia	EFO:1000202	Complex Endometrial Hyperplasia	EFO:1000202	Complex Endometrial Hyperplasia	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:4251	conjunctival disease	EFO:1000203	Conjunctival Disorder	EFO:1000203	Conjunctival Disorder	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006170	conjunctival disorder	EFO:1000203	Conjunctival Disorder	EFO:1000203	Conjunctival Disorder	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C27605	Conjunctival Disorder	EFO:1000203	Conjunctival Disorder	EFO:1000203	Conjunctival Disorder	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:1751	malignant conjunctival melanoma	EFO:1000204	Conjunctival Melanoma	EFO:1000204	Conjunctival Melanoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000204	Conjunctival Melanoma	EFO:1000204	Conjunctival Melanoma	EFO:1000204	Conjunctival Melanoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0002096	malignant conjunctival melanoma	EFO:1000204	Conjunctival Melanoma	EFO:1000204	Conjunctival Melanoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4550	Conjunctival Melanoma	EFO:1000204	Conjunctival Melanoma	EFO:1000204	Conjunctival Melanoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:0050906	conjunctival nevus	EFO:1000205	Conjunctival Nevus	EFO:1000205	Conjunctival Nevus	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000205	Conjunctival Nevus	EFO:1000205	Conjunctival Nevus	EFO:1000205	Conjunctival Nevus	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006172	conjunctival nevus	EFO:1000205	Conjunctival Nevus	EFO:1000205	Conjunctival Nevus	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4551	Conjunctival Nevus	EFO:1000205	Conjunctival Nevus	EFO:1000205	Conjunctival Nevus	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:1748	conjunctival squamous cell carcinoma	EFO:1000206	Conjunctival Squamous Cell Carcinoma	EFO:1000206	Conjunctival Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000206	Conjunctival Squamous Cell Carcinoma	EFO:1000206	Conjunctival Squamous Cell Carcinoma	EFO:1000206	Conjunctival Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006173	conjunctival squamous cell carcinoma	EFO:1000206	Conjunctival Squamous Cell Carcinoma	EFO:1000206	Conjunctival Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4549	Conjunctival Squamous Cell Carcinoma	EFO:1000206	Conjunctival Squamous Cell Carcinoma	EFO:1000206	Conjunctival Squamous Cell Carcinoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000208	Cortisol-Producing Adrenal Cortex Adenoma	EFO:1000208	Cortisol-Producing Adrenal Cortex Adenoma	EFO:1000208	Cortisol-Producing Adrenal Cortex Adenoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0006174	cortisol-producing adrenal cortex adenoma	EFO:1000208	Cortisol-Producing Adrenal Cortex Adenoma	EFO:1000208	Cortisol-Producing Adrenal Cortex Adenoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C48449	Cortisol-Producing Adrenal Cortical Adenoma	EFO:1000208	Cortisol-Producing Adrenal Cortex Adenoma	EFO:1000208	Cortisol-Producing Adrenal Cortex Adenoma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:3840	craniopharyngioma	EFO:1000209	Craniopharyngioma	EFO:1000209	Craniopharyngioma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000209	Craniopharyngioma	EFO:1000209	Craniopharyngioma	EFO:1000209	Craniopharyngioma	Same	TRUE	FALSE	FALSE	FALSE	FALSE
